JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName|NVEs|ToTSusT
54|54|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:09:54|00:09:42|0:0|COMPLETED|1|24|2|2800Mn|00:11:00|v71|normal|0|54|8|00:00:00
101|101|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:06:24|2021-01-01T00:17:48|00:11:24|0:0|COMPLETED|3|72|6|2800Mn|00:13:00|v[33,36,51]|normal|0|101|8|00:00:00
98|98|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:04:36|2021-01-01T00:18:08|00:13:32|0:0|COMPLETED|4|96|8|2800Mn|00:15:00|v[21,24,27,30]|normal|0|98|8|00:00:00
99|99|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:05:16|2021-01-01T00:18:17|00:13:01|0:0|COMPLETED|6|144|12|2800Mn|00:14:00|v[39,45,54,63,66,72]|normal|0|99|8|00:00:00
109|109|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:08:37|2021-01-01T00:18:49|00:10:12|0:0|COMPLETED|2|48|4|2800Mn|00:11:00|v[67,69]|normal|0|109|8|00:00:00
103|103|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:08:37|2021-01-01T00:18:58|00:10:21|0:0|COMPLETED|3|72|6|2800Mn|00:12:00|v[20,25,31]|normal|0|103|8|00:00:00
105|105|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:08:37|2021-01-01T00:19:24|00:10:47|0:0|COMPLETED|8|192|16|2800Mn|00:12:00|v[41,46,49-50,52,56,59,62]|normal|0|105|8|00:00:00
184|184|micro|urgent|account1|users|100|user1|1001|2021-01-01T00:00:30|2021-01-01T00:00:30|2021-01-01T00:00:36|2021-01-01T00:19:31|00:18:55|0:0|COMPLETED|18|432|36|2800Mn|00:20:00|v[1-18]|normal|0|184|8|00:00:00
106|106|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:09:16|2021-01-01T00:19:51|00:10:35|0:0|COMPLETED|6|144|12|2800Mn|00:12:00|v[22-23,28-29,32,44]|normal|0|106|8|00:00:00
104|104|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:08:37|2021-01-01T00:20:26|00:11:49|0:0|COMPLETED|3|72|6|2800Mn|00:13:00|v[34-35,38]|normal|0|104|8|00:00:00
100|100|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:07:36|2021-01-01T00:20:46|00:13:10|0:0|COMPLETED|6|144|12|2800Mn|00:14:00|v[40,42,47-48,55,57]|normal|0|100|8|00:00:00
102|102|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:07:36|2021-01-01T00:22:15|00:14:39|0:0|COMPLETED|2|48|4|2800Mn|00:16:00|v[58,60]|normal|0|102|8|00:00:00
108|108|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:07:36|2021-01-01T00:22:49|00:15:13|0:0|COMPLETED|1|24|2|2800Mn|00:16:00|v68|normal|0|108|8|00:00:00
107|107|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:09:59|2021-01-01T00:23:12|00:13:13|0:0|COMPLETED|8|192|16|2800Mn|00:14:00|v[19,26,37,43,53,61,65,71]|normal|0|107|8|00:00:00
111|111|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:18:24|2021-01-01T00:29:39|00:11:15|0:0|COMPLETED|4|96|8|2800Mn|00:12:00|v[39,45,54,63]|normal|0|111|8|00:00:00
113|113|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:19:36|2021-01-01T00:30:15|00:10:39|0:0|COMPLETED|5|120|10|2800Mn|00:12:00|v[41,46,49-50,52]|normal|0|113|8|00:00:00
116|116|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:19:03|2021-01-01T00:30:25|00:11:22|0:0|COMPLETED|4|96|8|2800Mn|00:13:00|v[25,31,64,70]|normal|0|116|8|00:00:00
114|114|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:19:36|2021-01-01T00:32:00|00:12:24|0:0|COMPLETED|4|96|8|2800Mn|00:14:00|v[20,56,59,62]|normal|0|114|8|00:00:00
120|120|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:20:33|2021-01-01T00:33:36|00:13:03|0:0|COMPLETED|1|24|2|2800Mn|00:14:00|v35|normal|0|120|8|00:00:00
118|118|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:23:21|2021-01-01T00:34:09|00:10:48|0:0|COMPLETED|3|72|6|2800Mn|00:12:00|v[19,26,37]|normal|0|118|8|00:00:00
119|119|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:23:21|2021-01-01T00:34:13|00:10:52|0:0|COMPLETED|5|120|10|2800Mn|00:12:00|v[43,53,61,65,71]|normal|0|119|8|00:00:00
110|110|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:18:13|2021-01-01T00:34:26|00:16:13|0:0|COMPLETED|4|96|8|2800Mn|00:17:00|v[21,24,27,30]|normal|0|110|8|00:00:00
117|117|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:22:55|2021-01-01T00:34:54|00:11:59|0:0|COMPLETED|8|192|16|2800Mn|00:13:00|v[34,47-48,55,57-58,60,68]|normal|0|117|8|00:00:00
115|115|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:20:55|2021-01-01T00:34:55|00:14:00|0:0|COMPLETED|8|192|16|2800Mn|00:15:00|v[22-23,28-29,32,40,42,44]|normal|0|115|8|00:00:00
112|112|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:19:03|2021-01-01T00:35:25|00:16:22|0:0|COMPLETED|7|168|14|2800Mn|00:18:00|v[33,36,51,66-67,69,72]|normal|0|112|8|00:00:00
185|185|micro|urgent|account1|users|100|user1|1001|2021-01-01T00:01:00|2021-01-01T00:01:00|2021-01-01T00:19:36|2021-01-01T00:38:31|00:18:55|0:0|COMPLETED|18|432|36|2800Mn|00:20:00|v[1-18]|normal|0|185|8|00:00:00
125|125|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:01|2021-01-01T00:00:01|2021-01-01T00:30:22|2021-01-01T00:41:45|00:11:23|0:0|COMPLETED|1|24|2|2800Mn|00:13:00|v50|normal|0|125|8|00:00:00
